Serial,Comph_we,Comph_wk,Comp_we,Comp_wk,Smart_we,Smart_wk,Watch_we,Watch_wk
1104061,7,5,0,0,7,7,7,4
1104062,3,2,0,0,3,2,2,1
1104063,4,4,3,3,4,4,5,4
1104064,0,0.5,0,0,2,3,0.5,3
1104065,0.5,0.5,0,0,7,5,3,1
1104066,0.5,0.5,0,0,4,4,3,3
1104067,0.5,2,0.5,0,0.5,0.5,3,3
1104068,1,0.5,0.5,0,3,2,5,3
1104069,1,2,0.5,0,3,2,2,1
1104070,0,0,0,0,6,6,5,3
1104071,2,2,0,0,4,3,3,1
1104072,0,0.5,0,0,6,4,1,0.5
1104073,1,1,0,0.5,3,2,3,2
1104074,5,4,0.5,0.5,2,1,2,1
1104075,1,1,0,0,5,5,2,2
1104076,0,2,0,0,4,2,4,4
1104077,5,4,2,0,4,3,4,2
1104078,7,5,0.5,0.5,4,3,7,6
1104079,2,1,0,0,7,4,1,1
1104080,1,0.5,0,0,2,1,2,1
1104081,2,2,0,0,7,7,6,7
1104082,1,0.5,7,5,0,0,7,5
1104083,0,0,0,0,2,1,2,1
1104084,5,4,2,0.5,0,0,4,3
1104085,2,2,0,0,2,2,2,0.5
1104086,0,0,0,0,1,0.5,2,1
1104087,0.5,0.5,0,0,0,0,1,1
1104089,3,3,0.5,0,2,1,1,0.5
1104090,0.5,0,5,1,5,3,6,4
1104091,3,1,0,0,3,1,6,1
1104092,4,3,5,4,5,3,3,1
1104093,2,0.5,0,0,4,2,7,2
1104094,2,1,0,0,7,6,3,2
1104095,6,1,3,1,4,2,3,1
1104096,0.5,0.5,0,0,5,5,5,4
1104097,0,0.5,0,0,2,1,6,3
1104098,0,0,2,1,7,7,6,7
1104099,1,1,0.5,0.5,2,1,3,2
1104100,0.5,0.5,3,0.5,0,0.5,4,2
1104102,0.5,0,0,0,7,6,4,3
1104103,0,0,0,0,3,3,3,3
1104104,3,2,0,0,4,2,3,2
1104105,1,2,1,0,4,2,4,3
1104106,1,1,1,0.5,2,6,3,6
1104107,2,1,4,3,2,4,2,2
1104108,4,2,0.5,0.5,7,7,7,7
1104110,3,2,0,0,0.5,0.5,4,3
1104111,2,1,0,0,3,1,1,0.5
1104112,0,0,0,0,0.5,0.5,1,3
1104114,2,1,0,0,7,4,3,1
1104115,2,1,0,0,1,2,3,5
1104116,4,2,4,2,3,1,3,2
1104118,0.5,1,0,0,2,1,5,3
1104119,1,1,0.5,0,6,6,5,2
1104120,2,1,0,0,7,6,6,4
1104121,3,1,0,0,2,1,6,3
1104122,2,2,0,0,5,3,4,1
1104123,0.5,2,0,0,2,2,1,0.5
1104124,4,3,0,0,1,1,3,2
1104125,2,1,0,0,5,3,5,3
1104127,0,1,0,0,3,1,3,1
1104128,2,2,1,0.5,1,0.5,2,3
1104129,4,2,0.5,0.5,5,3,5,3
1104130,2,1,0,0,2,1,1,0.5
1104131,0.5,0.5,0,0,2,1,3,2
1104132,0.5,0,0,0,4,3,4,3
1104133,0,0,0,0,7,7,3,5
1104134,5,4,0,0,7,6,4,3
1104135,2,1,0,0,7,7,6,5
1104136,3,0.5,0,0,7,7,3,4
1104137,5,5,0,0,4,6,2,3
1104138,1,1,4,3,4,3,7,5
1104140,2,1,0,0,1,0.5,4,3
1104141,1,1,0,0,2,1,3,2
1104142,1,0.5,0,0,0.5,0.5,2,1
1104143,0.5,0,0,0,0.5,0,0,0
1104144,1,1,0,0,3,2,4,3
1104145,0,0,0.5,0,5,4,2,3
1104146,1,0.5,0,0,2,2,1,0.5
1104147,0.5,2,0.5,0.5,7,7,7,7
1104148,0,0.5,0,0,7,7,6,6
1104149,3,1,0,0,2,1,2,0.5
1104150,0.5,0.5,0,0,6,3,4,1
1104151,2,1,0,0,3,2,2,1
1104152,1,0.5,0.5,0,5,4,3,2
1104153,2,2,0,0,4,3,5,4
1104154,1,2,4,2,7,7,6,4
1104155,2,2,3,2,0.5,0.5,4,2
1104156,7,4,0,0,5,3,4,1
1104157,1,0.5,0,0,5,3,3,5
1104158,1,0,0,0,7,7,6,4
1104159,5,4,0,0,1,1,2,1
1104160,1,1,0.5,0,1,1,1,1
1104161,1,0.5,0,0,7,6,4,3
1104162,0.5,3,0,0,7,5,6,1
1104163,2,1,3,0,3,1,5,2
1104164,0.5,0,0.5,0,7,6,2,1
1104165,2,0,0,0,6,4,6,2
1104166,3,2,0,0,7,7,6,3
1104167,3,2,0,0,3,2,4,3
1104168,0,0,0,0,7,7,2,5
1104170,1,0.5,0.5,0,1,1,2,0.5
1104171,3,1,0,0,3,1,3,2
1104172,4,2,0,0,5,3,3,1
1104173,1,0.5,0,0,4,3,3,2
1104174,4,3,1,0.5,4,3,3,4
1104175,1,0.5,0,0,3,2,1,0
1104176,3,2,0,0,0,1,2,1
1104177,0,0,0,0,2,3,0,0
1104178,4,4,0,0.5,1,1,5,3
1104179,0.5,1,0,0.5,2,4,1,2
1104180,4,2,0,0,2,0.5,3,0.5
1104182,1,0.5,2,1,7,7,7,7
1104183,0,0,0,0,7,7,5,2
1104184,7,4,0,0,4,3,0.5,0
1104185,3,3,0,0,5,4,3,4
1104186,1,0.5,0,0,5,3,3,0.5
1104187,0.5,0.5,0,0,0.5,1,3,1
1104188,5,4,0,0,2,1,6,5
1104189,0.5,0.5,0,0,3,2,4,2
1104190,1,1,0,0,3,2,1,0
1104191,1,1,0,0,4,1,3,1
1104192,7,4,1,0.5,0.5,0.5,4,2
1104193,1,1,2,1,5,4,5,2
1104194,0.5,0.5,0,0,3,2,2,2
1104195,1,1,5,0,5,5,4,4
1104196,1,0.5,0,0,2,1,4,2
1104197,2,1,0,0,2,1,3,3
1104198,0.5,0.5,0,0.5,1,0.5,2,1
1104199,2,0.5,0,0,7,7,1,4
1104201,0.5,0.5,0,0,0,0.5,0.5,1
1104202,7,2,0.5,0,6,4,4,2
1104203,1,1,0.5,1,5,4,0.5,0.5
1104204,5,2,1,0,6,4,5,3
1104205,0.5,1,0,0,2,1,3,1
1104206,3,2,2,0,0.5,0.5,5,3
1104207,4,3,0,0,4,3,3,2
1104208,1,1,0.5,0.5,2,2,1,0
1104209,0,0,0,0,5,5,0.5,0.5
1104210,3,3,2,0.5,2,3,4,2
1104211,4,3,0.5,0,7,7,3,2
1104212,4,2,0,0,7,5,6,4
1104213,1,0.5,0.5,0,7,5,1,2
1104214,7,7,0,0,2,2,0,0
1104215,0.5,0,0,0,7,2,5,1
1104216,0.5,0.5,0,0,0.5,0,1,4
1104217,5,5,7,7,7,7,4,3
1104218,3,4,0,0,1,1,3,3
1104219,3,2,2,0,7,6,3,1
1104220,4,3,0,0,0,0,2,0.5
1104221,1,0.5,0,0,2,1,3,3
1104222,2,2,0,0,5,4,4,2
1104224,0.5,0.5,0,0,5,6,2,0
1104226,0,0,0,0,1,1,3,3
1104227,2,1,0,0,2,2,4,4
1104228,3,2,0,0,3,2,3,2
1104229,3,2,0,0,1,0.5,1,0.5
1104230,2,1,0.5,0,7,7,5,2
1104231,0.5,0.5,0,0,7,4,0.5,0
1104232,4,3,2,0.5,4,3,4,3
1104233,0,2,0,0.5,3,3,4,2
1104234,0.5,0,2,1,0.5,0,5,4
1104235,1,1,1,0,4,3,3,1
1104236,3,1,1,0.5,4,3,2,0.5
1104237,2,0.5,1,1,7,7,1,2
1104238,0.5,0,0,0,0,0.5,0.5,2
1104239,2,2,0,0,6,6,4,2
1104240,7,7,0,0,7,7,7,7
1104241,0,1,0.5,0,4,3,4,2
1104242,1,2,0,0,4,3,4,4
1104243,5,3,0,0,1,1,0,0
1104244,2,1,0.5,0,1,1,3,2
1104245,0,0.5,0.5,0.5,5,5,4,3
1104246,1,0.5,4,2,7,7,3,2
1104247,7,5,2,1,3,2,3,3
1104248,1,0.5,0,0,4,3,2,3
1104249,3,2,0.5,0,6,5,6,4
1104250,2,1,0,0,7,7,2,3
1104251,0.5,0.5,0.5,0.5,7,7,6,4
1104252,3,1,0,0,7,4,4,2
1104253,0,0,0.5,0.5,6,6,3,3
1104254,0,0.5,0,0,1,0.5,0.5,0
1104255,2,1,0,0,4,2,2,0.5
1104256,2,3,0,0,4,1,2,1
1104257,0.5,0,0,0,7,7,7,7
1104258,4,2,0,0,1,1,7,4
1104259,0,0,2,0,0,0,3,1
1104260,3,2,0,0,1,0.5,3,2
1104261,7,4,1,0.5,1,6,0.5,0
1104262,2,1,0,0,3,2,3,2
1104263,4,2,0,0,1,0.5,4,2
1104264,0,1,0,0,2,2,2,2
1104265,0,0,0,0,5,4,1,3
1104267,3,2,0.5,0,5,4,4,3
1104268,1,1,0.5,0.5,3,2,2,3
1104269,0,0,3,1,4,3,3,1
1104270,1,2,0,0,6,5,0.5,0.5
1104271,7,6,5,2,0.5,1,5,3
1104272,1,1,0,0,6,6,5,3
1104273,2,1,0,0,4,2,4,2
1104274,0,0,0,0,6,6,7,5
1104275,2,2,1,0,1,1,2,1
1104276,4,3,0,0,1,0.5,2,1
1104277,6,4,0,0,7,7,5,3
1104278,2,1,0,0,3,2,2,1
1104279,2,1,2,1,3,1,5,3
1104280,4,2,1,0.5,5,4,3,1
1104281,2,1,0.5,0,4,3,4,2
1104282,2,3,0,0,7,7,0,0
1104283,7,7,0.5,0.5,7,7,7,4
1104284,7,3,0,0,7,3,5,1
1104285,1,0.5,5,3,5,3,3,2
1104286,0,0,0,0,6,4,7,4
1104287,4,2,0,0,2,2,4,2
1104288,1,1,0,0,6,4,0.5,0
1104289,0,0,0,0,7,7,3,2
1104290,0.5,0.5,0,0,7,6,4,3
1104291,0.5,0.5,0.5,1,4,4,2,5
1104292,4,3,3,2,2,0.5,6,4
1104293,3,3,0.5,0.5,1,1,4,6
1104294,0.5,0,0.5,0,3,2,4,2
1104295,1,2,1,0.5,2,1,6,4
1104296,0.5,0.5,0,0,7,5,7,6
1104297,2,2,0.5,2,7,7,4,7
1104298,4,2,0,0,4,2,2,1
1104299,0.5,0.5,0,0,4,3,0,1
1104300,2,2,0,0,2,1,6,5
1104301,0,1,0,0,6,6,5,3
1104302,0.5,0.5,0,0,0.5,0.5,3,2
1104303,1,1,0,0,2,2,3,2
1104304,0.5,0.5,6,3,3,3,2,2
1104305,0.5,0.5,0,0,0.5,0.5,3,2
1104306,0.5,1,0,0,3,1,3,1
1104307,2,1,3,2,4,4,3,5
1104308,1,1,0,0.5,2,2,3,2
1104309,0.5,1,0,0,7,7,7,5
1104310,0,0,0,0,5,3,5,3
1104311,0,0.5,0,0,5,4,2,1
1104312,0.5,0.5,0,0,7,7,7,4
1104313,2,2,0,0,2,2,6,4
1104314,4,3,0,0,0.5,0.5,5,3
1104315,4,3,0,0,2,2,7,5
1104316,0,0,0,0,0.5,5,3,2
1104317,1,1,0,0,2,2,3,2
1104318,1,2,0,0,0.5,0,5,3
1104319,0,0.5,0,0,5,4,3,0.5
1104320,0,0,0,0,3,3,4,2
1104321,7,6,1,0,7,7,7,6
1104322,3,4,0,0,7,5,3,0.5
1104323,1,1,0.5,0,7,7,2,1
1104324,3,1,0,0,4,2,4,4
1104325,6,6,3,0.5,4,3,5,4
1104326,1,2,2,1,2,1,5,2
1104327,0,0,0,0,6,5,2,3
1104328,3,2,0,0,7,5,3,3
1104329,0,0.5,0,0,7,7,6,5
1104330,0,1,0,0,7,6,7,6
1104331,0.5,0.5,0,0,5,4,5,3
1104332,0,1,2,0.5,1,1,1,1
1104333,2,2,0,0,4,3,3,2
1104334,1,0.5,0,0,3,3,2,2
1104335,3,1,0,0,4,4,2,2
1104336,0,0,0,0,1,1,1,1
1104337,1,1,0,0,0,0,3,3
1104338,4,3,0,0,1,1,3,0.5
1104339,0,0,0,0,5,6,3,2
1104340,0,1,0,0,7,7,4,6
1104341,0,0.5,0,0,3,2,4,3
1104342,2,2,0,0,2,1,3,2
1104343,0.5,1,0,0,1,0.5,1,0.5
1104344,3,3,5,2,6,5,4,2
1104345,0,0,0,0,5,4,2,0.5
1104346,2,3,2,1,7,5,5,4
1104347,5,3,0,0,4,2,5,4
1104348,4,3,0,0,4,3,1,0.5
1104349,0,0,0,0,5,3,0,0
1104350,0,0,0,0,4,2,1,1
1104351,1,1,0,0,0.5,0.5,3,0.5
1104352,1,1,0,0,4,4,4,3
1104353,2,2,0.5,0,7,7,2,0.5
1104354,0,0.5,0,0,7,7,4,3
1104355,7,7,0,0,7,7,5,3
1104356,1,0.5,1,0,5,5,6,4
1104357,3,2,0,0,4,3,3,2
1104358,0,0,0,0,4,4,5,3
1104359,1,0.5,0,0,2,1,1,0.5
1104360,1,0.5,0,0,0.5,0.5,6,3
1104361,1,1,1,0.5,4,3,2,2
1104362,6,5,0,0,7,6,7,4
1104363,3,3,1,1,0.5,0.5,2,2
1104364,7,4,0,0.5,7,7,1,1
1104365,4,3,0,0,5,3,2,2
1104366,3,1,1,0,2,1,5,2
1104367,0.5,0.5,0.5,0.5,1,1,3,2
1104368,2,3,0,0.5,7,7,0,0
1104369,0,0.5,0,0,7,5,3,1
1104370,0.5,0.5,1,1,0.5,0.5,4,3
1104371,7,7,7,3,7,7,5,5
1104372,1,1,1,0,0.5,0,5,2
1104373,2,1,0,0,0.5,0.5,2,1
1104374,6,5,2,1,4,3,1,0.5
1104375,7,3,2,0.5,0.5,0.5,4,2
1104376,1,1,1,0.5,2,2,5,3
1104377,0.5,0.5,1,0.5,2,1,2,1
1104378,2,2,2,0.5,6,6,3,4
1104379,3,2,3,2,5,3,6,5
1104380,3,3,5,3,3,2,4,2
1104381,7,6,7,2,7,7,2,0
1104382,0,0,4,2,7,7,5,3
1104383,7,5,7,5,3,2,3,1
1104385,0,0.5,6,3,2,2,3,3
1104386,2,2,2,2,0.5,1,4,3
1104387,0,0,3,0.5,7,3,2,1
1104389,3,2,4,2,5,4,4,3
1104390,3,1,1,0,3,2,4,1
1104391,4,4,0,0,5,3,4,4
1104392,3,2,0.5,0,1,1,3,1
1104393,2,1,3,3,2,2,1,0.5
1104394,4,3,4,3,5,4,2,2
1104395,3,2,0.5,0,1,1,1,0.5
1104396,0.5,0.5,0.5,0.5,1,1,1,1
1104397,6,5,5,2,4,3,4,3
1104398,2,1,5,4,0,0,6,4
1104399,1,1,4,0,1,0.5,3,2
1104400,3,2,0,0,7,7,3,2
1104401,0,0,0,0,0,0,4,3
1104402,2,1,1,0.5,3,3,4,3
1104403,1,2,0.5,0.5,3,3,2,3
1104404,3,2,0,0,4,2,2,1
1104405,1,1,6,3,0,1,0,0
1104406,2,1,0,0,0.5,0.5,3,0.5
1104407,4,3,2,2,3,2,4,1
1104408,6,4,7,5,7,6,6,4
1104409,2,1,5,1,1,2,2,1
1104410,1,1,3,2,3,3,3,2
1104411,4,3,6,2,2,1,4,3
1104413,2,2,0.5,0,2,2,4,3
1104414,0.5,0.5,1,1,6,5,2,0.5
1104415,0.5,0.5,4,3,3,2,1,0.5
1104416,1,0,4,3,4,3,6,4
1104417,3,3,0,0,6,4,4,5
1104419,0,0,2,1,7,6,7,5
1104420,2,1,3,1,7,7,2,0
1104421,0.5,2,6,3,0,0,4,2
1104422,4,2,1,1,0.5,0.5,1,2
1104423,0,0,3,2,2,4,1,1
1104424,3,2,1,1,1,1,3,2
1104425,2,2,0,0,0.5,0.5,0.5,0.5
1104426,2,1,0,0,3,2,2,1
1104427,2,1,0,0,0,0,4,1
1104428,2,1,0,0,0.5,0.5,3,2
1104429,7,7,3,1,0,0,2,1
1104430,3,5,0.5,2,0,0,1,1
1104431,3,2,0.5,0,7,4,7,5
1104432,4,3,0,0,0.5,0,3,2
1104433,0,0,7,4,3,3,2,0
1104434,1,1,2,0,3,2,2,1
1104435,2,2,0,2,1,0.5,3,3
1104436,1,1,0.5,1,2,1,0.5,0.5
1104437,1,1,0,0,1,2,2,1
1104438,0.5,2,2,0.5,3,2,1,1
1104439,3,2,3,0,4,4,5,4
1104440,2,1,2,1,1,0.5,6,3
1104441,0.5,2,0.5,0,0.5,1,5,4
1104442,3,1,1,0.5,2,0.5,2,0.5
1104443,0,1,4,1,3,2,3,1
1104444,0.5,0.5,3,1,0,0,3,2
1104445,0,0.5,0.5,0,2,2,2,0.5
1104446,1,1,2,1,1,0.5,4,4
1104447,4,2,4,2,4,2,6,2
1104448,4,4,5,3,2,2,2,2
1104449,5,3,7,4,5,4,7,5
1104450,4,2,0,0,1,0.5,2,1
1104451,7,4,0,0,4,3,2,1
1104452,0.5,0,2,1,7,7,5,4
1104453,0,0,2,1,2,2,2,2
1104454,0.5,0.5,7,7,4,3,7,6
1104455,1,1,2,0.5,0,0,6,5
1104456,2,6,4,4,3,3,2,1
1104457,1,1,1,0,0.5,0,3,1
1104458,4,2,7,6,3,3,5,5
1104459,2,1,6,3,0,0,2,1
1104460,1,1,4,2,0.5,0.5,3,2
1104461,0,0,1,0.5,0.5,2,3,2
1104462,5,4,4,2,6,5,4,3
1104463,1,0.5,3,2,1,1,4,2
1104464,3,2,0.5,0,5,4,2,1
1104465,2,2,3,2,0.5,0.5,4,3
1104466,0,0,3,2,2,2,0.5,0
1104467,1,1,2,1,1,2,4,3
1104469,0,0,1,1,3,2,1,3
1104470,0.5,0.5,3,4,3,3,3,2
1104471,3,2,4,2,5,5,4,3
1104472,2,1,4,1,5,3,3,2
1104473,0.5,0.5,0.5,0.5,1,1,7,4
1104474,3,2,4,5,7,7,2,5
1104475,4,2,7,5,0,0,7,5
1104476,0.5,0.5,5,2,3,2,4,2
1104477,2,1,3,2,4,3,2,3
1104478,1,2,3,1,7,7,7,7
1104479,6,5,4,2,7,7,6,5
1104480,1,0.5,0,0.5,1,0.5,1,1
1104481,1,0.5,7,6,2,2,2,0.5
1104482,0,0,0.5,0.5,7,7,3,3
1104483,0.5,0.5,4,3,0,0,2,1
1104484,0,0.5,0,0,3,2,4,3
1104485,7,7,4,4,5,7,2,2
1104486,3,4,2,0,1,2,3,3
1104487,0,0.5,2,2,0.5,0.5,2,2
1104488,2,1,3,1,3,2,3,1
1104489,3,3,4,4,0,0,0.5,0.5
1104490,1,2,1,1,0.5,0.5,1,3
1104492,2,1,6,2,2,1,7,4
1104493,1,1,2,1,0.5,0.5,2,2
1104494,3,2,3,0,1,1,1,1
1104495,1,1,1,1,0,0,1,1
1104496,4,3,4,3,0.5,0.5,1,1
1104497,2,1,3,2,0.5,0.5,4,2
1104498,2,4,5,3,0,0,5,3
1104499,1,1,0.5,0,1,0.5,2,1
1104500,1,0.5,5,2,3,3,3,2
1104501,1,0.5,4,2,1,1,3,3
1104502,2,2,4,3,0.5,0.5,2,1
1104503,0,0,0,0,2,4,2,4
1104504,5,4,0,0,4,2,5,6
1104505,3,2,0,0,6,5,2,1
1104506,1,0.5,2,1,4,4,2,2
1104507,1,2,7,6,7,7,7,7
1104508,0.5,1,0,0,2,1,2,2
1104509,2,2,2,1,1,0.5,6,4
1104510,1,0,1,0,4,2,3,2
1104511,0,0,6,3,0,0,3,2
1104512,2,3,0,0,2,3,2,3
1104513,2,2,0,0,2,1,2,2
1104514,0,0,3,1,0,0,3,2
1104515,3,2,1,1,1,1,4,3
1104516,6,4,4,2,7,7,6,3
1104517,2,2,0.5,0,2,1,1,1
1104518,3,3,2,1,2,1,1,0.5
1104519,0,0,5,0,3,3,6,0.5
1104520,6,4,4,3,5,3,5,2
1104521,2,1,0,0,0,0,2,2
1104522,2,1,0,0,0.5,0.5,4,3
1104524,1,0.5,0.5,0.5,4,2,4,2
1104525,0,0.5,2,1,0,0,3,4
1104526,4,4,0.5,0.5,0.5,0.5,4,4
1104527,0.5,0.5,0,0,0.5,0.5,0.5,1
1104528,2,2,3,2,3,3,2,2
1104529,0.5,1,3,3,0,0,7,5
1104530,1,0.5,4,2,2,0.5,3,2
1104531,0.5,0.5,1,0.5,0.5,0.5,1,1
1104532,3,2,5,3,4,3,4,3
1104533,1,0.5,4,2,3,1,2,1
1104534,3,1,5,2,3,3,5,4
1104535,0,0,0,0,5,2,0,0.5
1104536,1,0.5,3,2,2,1,3,3
1104537,2,1,0,0,5,5,4,4
1104538,3,3,2,2,0.5,0.5,4,2
1104539,1,1,0,0,1,1,3,2
1104540,0.5,0.5,0,0,0.5,0.5,2,2
1104541,1,1,0,0,0.5,0.5,3,2
1104542,4,2,4,3,3,2,4,2
1104543,1,4,6,4,7,6,4,3
1104546,3,3,3,2,0.5,0.5,0.5,0.5
1104547,1,1,1,1,1,1,1,1
1104548,0,0,2,0.5,1,1,6,4
1104549,2,0.5,0.5,0.5,1,0.5,1,0.5
1104550,2,1,2,0.5,4,2,4,3
1104551,0,0,0,0,2,1,1,1
1104552,4,2,3,1,0,0,5,3
1104553,4,4,0,0,5,5,7,4
1104554,0,0,0,0,2,2,3,2
1104555,3,2,7,6,7,4,7,6
1104556,0.5,1,0.5,0.5,0.5,0.5,1,1
1104557,4,2,2,1,2,2,2,2
1104558,0,0,3,2,0,0,2,3
1104560,0,1,5,3,7,7,3,3
1104561,0.5,1,1,0.5,0,0,5,3
1104562,3,2,2,2,3,2,1,2
1104563,5,4,5,3,5,3,2,1
1104564,1,1,6,4,0.5,0.5,2,2
1104565,3,3,2,2,0,0,5,4
1104566,1,1,7,4,0,0,0.5,0.5
1104567,0,0,3,1,1,1,2,1
1104568,0,0,7,2,4,4,7,4
1104570,1,0.5,6,3,7,5,1,0.5
1104571,0.5,0.5,0,0,5,4,4,3
1104572,2,1,0,0,3,5,3,1
1104573,1,1,5,4,1,1,3,1
1104574,5,3,4,2,0,0,4,3
1104575,0,0,1,0,4,3,6,6
1104576,1,1,2,1,0.5,0.5,5,2
1104577,2,2,0,0,7,6,2,1
1104578,0.5,0.5,2,1,4,3,7,5
1104580,7,5,6,5,4,3,4,2
1104581,0.5,0.5,2,1,7,6,4,3
1104582,0,0,0,0,0,0,0.5,1
1104583,4,2,6,4,1,0.5,6,4
1104584,0.5,0,2,0.5,4,3,4,3
1104585,4,3,2,0.5,2,1,5,4
1104586,1,0.5,2,1,4,2,3,2
1104587,0.5,1,0,0,2,2,3,2
1104588,5,4,5,5,5,3,2,2
1104589,1,2,0,0,5,4,4,2
1104590,1,0.5,2,1,1,0.5,3,2
1104591,2,2,6,3,4,3,5,2
1104592,1,1,1,1,0.5,0,3,2
1104593,3,3,2,0.5,4,2,6,4
1104594,0.5,1,0,0,7,7,4,2
1104595,2,1,5,3,2,2,3,3
1104596,0.5,0.5,3,3,2,2,1,1
1104597,1,0.5,2,1,4,2,3,2
1104598,1,0.5,2,0.5,2,1,4,2
1104599,3,2,0.5,0,3,4,3,5
1104600,0,0,1,1,7,7,2,2
1104601,2,3,0.5,1,6,6,0.5,1
1104603,5,3,3,1,1,1,5,3
1104604,0.5,0.5,4,3,1,1,3,2
1104605,2,1,6,2,6,3,1,0.5
1104606,0.5,0,7,5,0.5,0.5,4,2
1104607,1,1,5,5,3,3,2,1
1104608,3,2,4,3,0.5,1,2,1
1104609,1,2,6,3,1,0.5,1,0
1104610,1,0.5,0,0,4,3,1,1
1104611,7,5,7,5,0,0,7,5
1104613,3,2,4,3,2,1,5,4
1104615,3,2,1,3,2,2,4,5
1104616,2,2,1,1,3,2,2,2
1104617,3,0.5,2,0,3,2,4,3
1104618,2,2,0,0.5,3,1,2,2
1104619,1,1,1,0,1,4,3,3
1104620,1,1,2,0,2,1,1,0.5
1104621,1,0.5,0.5,0.5,1,2,1,2
1104622,7,7,3,1,7,7,2,4
1104623,1,2,0,1,1,2,0,2
1104625,0,0,0,0,4,1,4,2
1104626,0.5,0.5,1,1,1,1,2,2
1104627,3,3,2,0.5,4,4,7,3
1104628,1,1,7,4,7,7,2,2
1104629,0.5,0.5,2,2,4,3,4,3
1104630,0.5,0.5,4,2,0.5,0.5,2,1
1104631,2,2,5,3,0,0,4,2
1104632,2,5,2,1,3,3,1,1
1104633,2,2,3,0.5,2,2,2,2
1104634,4,7,0,0,7,7,0,2
1104635,0,0,1,0,6,4,4,1
1104636,4,3,0,0,4,3,4,4
1104637,1,0.5,3,0.5,4,2,5,3
1104638,5,4,4,2,2,1,3,2
1104639,2,1,2,1,2,1,3,2
1104640,7,7,1,1,7,7,4,2
1104641,1,1,4,2,0.5,0.5,1,1
1104642,0.5,0.5,3,2,2,1,2,1
1104643,0.5,1,1,2,4,3,5,4
1104644,0.5,0.5,5,3,3,2,5,5
1104646,0.5,0.5,0,0,3,1,3,2
1104647,2,2,0,0,4,3,0.5,1
1104648,1,0.5,4,2,0.5,0.5,3,2
1104649,2,1,2,1,0.5,0.5,1,0.5
1104650,0.5,0,3,3,0.5,0,3,3
1104651,0.5,2,0,0,3,2,1,2
1104652,2,2,1,0.5,3,3,4,2
1104653,3,6,3,5,2,2,3,5
1104654,2,2,2,0,0.5,0.5,7,7
1104655,2,0.5,0.5,0,2,1,4,2
1104656,0.5,1,2,4,1,0.5,1,2
1104657,7,6,3,2,3,2,2,2
1104658,1,1,0,0,3,1,3,2
1104659,7,5,7,5,7,7,7,6
1104660,1,2,0.5,0.5,1,0.5,4,3
1104661,2,3,2,3,3,3,5,3
1104662,0.5,0.5,1,0.5,0.5,3,3,2
1104663,0.5,0,3,6,7,6,4,3
1104664,1,0,3,2,2,2,3,2
1104665,2,2,2,1,3,2,3,2
1104666,2,2,1,0.5,1,0.5,2,4
1104667,0.5,1,4,1,0,0.5,4,2
1104668,0,0,0,0,3,7,0.5,2
1104669,0,0.5,5,2,2,2,5,4
1104670,6,5,3,2,6,5,5,4
1104671,0,0,1,0.5,0,0,7,5
1104672,4,3,1,0,2,1,4,4
1104673,2,1,1,0,5,3,5,4
1104674,3,2,0,0,2,1,1,0
1104675,7,7,7,5,7,7,5,3
1104676,1,1,3,0.5,0,0,0,0.5
1104677,0.5,2,3,3,3,2,2,3
1104678,4,3,0,0,1,2,3,2
1104679,3,2,1,0.5,1,0.5,3,2
1104680,0.5,1,1,0.5,0.5,0.5,1,1
1104681,0.5,0.5,4,1,1,1,5,3
1104682,2,0.5,0.5,0,5,5,4,2
1104683,7,7,0,0.5,7,7,5,4
1104684,4,4,6,2,3,2,4,1
1104685,2,1,3,1,1,0.5,4,2
1104686,3,3,3,3,0,0,0,0.5
1104687,4,2,4,2,3,2,3,1
1104688,0,0,0.5,0.5,2,2,2,2
1104689,1,0.5,3,0.5,5,2,4,3
1104690,0,0,3,1,0.5,0.5,4,3
1104691,7,7,2,1,1,0.5,6,3
1104692,0.5,0.5,0.5,0,0.5,0.5,1,1
1104693,2,2,0,0,2,1,1,0.5
1104694,6,4,1,0,2,1,5,3
1104695,3,2,2,1,0.5,0.5,6,4
1104696,0.5,0.5,0.5,0.5,6,5,4,2
1104697,0.5,0.5,1,0,3,2,4,3
1104698,0.5,0.5,2,1,0.5,0.5,2,1
1104699,2,0.5,0,0,0.5,0.5,4,2
1104700,4,3,0,0,2,1,4,3
1104701,2,2,2,1,6,4,5,4
1104702,2,2,2,3,3,1,0,0
1104703,3,2,4,2,5,4,4,3
1104704,0,0.5,7,5,0,0,0.5,1
1104705,1,2,3,3,0,0,1,2
1104706,0.5,0.5,7,0,0.5,2,1,6
1104707,7,7,5,3,7,7,0,0
1104708,0.5,0.5,2,2,0,0,1,1
1104709,2,2,1,0,3,1,4,2
1104710,0,0,0.5,0.5,6,4,0.5,0.5
1104711,1,0.5,2,2,1,1,2,1
1104712,1,0,7,1,7,4,6,3
1104713,0,0,1,1,2,1,1,1
1104714,2,2,3,4,0.5,0.5,3,4
1104715,2,2,0.5,0,1,0.5,2,2
1104716,1,3,0.5,1,2,3,3,4
1104717,0.5,0.5,2,0,0.5,0.5,4,3
1104718,2,1,0,0,1,1,1,1
1104719,2,1,4,2,1,0.5,2,0.5
1104720,0,0.5,0.5,0,0,0,1,1
1104721,0.5,0.5,3,2,1,1,1,2
1104722,2,1,2,0.5,1,0.5,2,0.5
1104723,2,2,0,0,1,1,1,2
