Serial,WBOptimf,WBUseful,WBRelax,WBIntp,WBEnergy,WBDealpr,WBThkclr,WBGoodme,WBClsep,WBConfid,WBMkmind,WBLoved,WBIntthg,WBCheer
1011473,3,3,3,4,4,4,4,4,2,4,5,2,3,3
1011474,4,4,3,4,4,4,4,2,2,4,4,4,4,3
1011492,4,3,4,3,4,4,3,4,4,3,4,5,3,4
1011517,3,5,4,4,4,4,4,5,5,4,5,4,3,5
1011528,4,3,3,2,4,2,2,3,3,3,4,3,2,3
1011535,4,2,2,4,3,4,4,2,3,2,4,4,3,3
1011536,4,3,4,4,3,3,5,3,3,3,4,4,3,4
1011542,2,3,4,4,3,3,4,4,4,3,5,5,2,5
1011548,3,3,3,4,4,4,4,3,5,5,5,3,4,5
1011552,3,4,4,3,4,4,4,4,4,4,4,4,4,4
1011593,3,4,4,5,3,4,4,4,4,4,5,5,2,5
1011596,1,1,3,1,1,3,2,1,1,1,1,4,2,3
1011605,3,4,3,3,3,3,3,3,3,3,3,5,3,3
1011608,3,4,5,2,3,5,5,4,3,4,5,5,3,4
1011627,3,3,3,3,3,4,3,3,3,3,3,3,3,3
1011636,4,4,3,3,2,3,5,4,4,3,4,3,4,3
1011657,3,2,4,4,4,4,4,3,3,3,4,3,3,3
1011661,3,3,4,4,4,4,4,4,5,5,5,5,4,5
1011694,4,4,2,3,4,3,3,3,4,2,3,5,4,4
1011715,3,3,4,4,5,4,4,4,3,4,4,5,4,4
1011724,4,4,3,5,5,3,4,4,5,5,2,5,5,5
1011733,2,3,4,1,3,5,2,3,3,3,5,4,3,3
1011735,3,2,2,4,4,3,4,3,2,3,4,3,4,3
1011737,4,5,4,5,3,4,4,5,5,4,5,5,5,4
1011740,3,4,3,4,3,4,5,4,4,3,4,3,4,4
1043268,3,2,3,4,4,3,3,3,4,3,2,5,4,3
1056986,4,4,3,4,3,4,4,4,3,5,5,4,4,4
1056992,3,3,3,2,2,2,3,2,2,1,2,3,3,3
1072670,3,3,3,1,2,1,2,1,2,4,3,5,5,3
1087710,4,4,5,4,5,4,5,5,5,4,5,5,4,4
1087720,3,3,3,2,2,4,4,4,5,4,4,5,4,4
1087727,1,3,2,1,4,4,4,3,4,3,4,4,4,3
1087734,3,3,3,4,2,3,4,3,4,2,4,4,3,3
1087756,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1087790,4,3,4,3,4,4,4,4,4,4,3,4,4,4
1087795,3,5,3,4,3,4,3,3,4,3,3,5,3,4
1087814,3,2,4,2,4,3,4,4,4,3,3,4,3,3
1087817,5,5,5,5,5,5,5,5,5,5,5,5,4,5
1087828,3,4,4,5,3,4,4,5,5,3,3,5,5,5
1087832,4,3,5,4,3,4,5,5,4,5,5,5,4,4
1087833,3,4,4,4,4,3,4,4,4,4,3,4,3,5
1087838,4,3,3,2,4,4,4,4,3,4,5,5,4,3
1087840,3,3,4,3,4,4,4,4,4,4,3,4,4,4
1087852,4,2,2,3,4,3,3,3,3,3,4,4,4,3
1087862,2,3,4,2,2,4,4,4,4,4,4,4,3,4
1087888,4,4,4,4,4,3,4,4,4,4,4,4,3,3
1087904,4,3,4,4,3,4,4,4,4,4,5,4,2,4
1087918,3,4,4,3,3,4,4,4,2,4,4,3,4,4
1087919,3,1,3,2,4,5,4,4,2,3,4,4,3,3
1087970,5,2,3,5,1,4,4,3,5,1,5,5,2,4
1087972,3,4,4,4,3,5,5,4,3,4,5,5,3,4
1087993,4,5,3,2,4,5,5,5,3,4,4,3,2,3
1088042,3,3,4,2,4,4,4,4,4,4,5,4,3,4
1088047,4,3,4,2,3,4,4,4,4,4,3,5,5,4
1088064,4,4,3,3,4,4,5,5,4,4,5,5,4,5
1088070,3,3,3,3,3,3,3,1,3,2,3,3,3,1
1095438,1,3,4,2,4,3,5,4,5,5,5,4,2,3
1097312,3,5,5,5,5,5,2,3,5,3,5,5,5,3
1097327,4,4,3,4,4,4,4,4,3,4,4,4,3,4
1097334,2,3,1,1,3,4,3,3,3,3,3,3,3,3
1111058,3,3,3,3,3,3,4,3,3,3,4,4,3,4
1008984,3,3,3,4,3,4,3,2,4,3,3,4,3,2
1008986,3,4,4,4,4,4,5,4,4,5,5,5,4,5
1009000,3,3,3,4,3,3,5,3,3,3,4,2,3,3
1009002,3,3,2,4,3,4,4,4,4,4,4,3,5,4
1009015,4,3,3,2,3,4,4,3,2,3,4,4,4,4
1009020,4,4,3,5,3,3,4,3,5,3,5,5,3,4
1009054,3,3,4,3,2,3,4,4,4,4,4,4,4,4
1009064,4,4,3,5,3,4,4,4,3,3,5,5,4,3
1009091,3,3,4,4,4,4,5,4,3,4,5,3,3,5
1009102,5,2,4,2,1,3,1,3,2,3,4,4,2,4
1009117,4,4,4,3,3,3,4,4,4,4,4,4,3,3
1009118,3,2,2,3,4,4,4,3,2,4,5,5,4,3
1009125,4,2,4,5,2,3,3,4,4,4,5,2,3,3
1009132,3,4,2,3,3,5,5,4,4,4,3,4,3,3
1009148,4,4,4,3,3,5,4,5,3,4,4,3,5,4
1009154,4,4,4,4,4,4,5,5,4,4,4,4,4,4
1009156,3,4,2,4,2,3,2,4,2,3,4,2,2,3
1009181,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1009183,4,4,3,4,4,3,4,4,4,4,4,4,3,4
1009190,4,3,2,4,3,4,3,3,4,3,3,3,4,4
1039845,3,4,4,4,4,3,3,3,3,3,2,3,4,4
1039875,4,3,5,3,4,4,5,5,3,5,4,3,3,5
1065599,4,2,3,4,3,2,3,2,4,2,2,2,4,2
1008305,3,3,4,4,4,4,4,3,3,4,4,3,4,4
1008309,4,3,4,4,3,4,4,4,4,3,4,5,4,4
1008321,3,3,2,3,4,4,4,3,3,3,3,4,2,3
1008340,3,3,3,3,3,5,4,4,3,3,4,3,4,4
1008348,4,2,2,4,3,4,4,3,2,3,4,4,5,4
1008359,3,4,4,4,4,4,4,3,4,2,4,4,4,4
1008366,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1008371,1,1,5,3,1,3,5,5,3,4,5,5,3,4
1008378,4,3,4,4,3,4,4,4,4,3,5,5,4,4
1008381,4,3,3,2,2,4,4,3,3,4,4,3,4,4
1008400,4,4,4,3,4,4,4,4,3,4,5,4,5,4
1008417,2,2,3,3,3,3,2,4,2,3,5,3,1,4
1008421,4,4,3,3,3,4,4,3,4,4,4,4,4,4
1008422,4,3,2,3,4,3,4,3,3,4,4,5,2,3
1008434,2,4,3,4,2,4,3,3,4,3,4,5,5,2
1008435,1,2,3,1,1,5,5,1,1,2,5,2,2,1
1008436,3,3,3,3,3,4,4,4,4,3,4,5,4,5
1008451,3,3,5,3,5,5,5,4,4,4,4,5,4,4
1008469,3,3,3,1,4,5,4,4,3,3,5,5,3,4
1008480,3,4,5,3,4,4,5,4,4,4,5,4,4,4
1008484,3,5,5,3,4,4,4,4,4,3,4,5,5,4
1008497,3,3,3,3,4,4,4,4,4,3,4,3,3,4
1008505,4,4,5,4,3,1,4,5,4,5,5,3,3,5
1008526,4,2,3,4,4,3,4,5,4,5,4,5,4,4
1008528,2,3,4,2,4,5,5,3,2,4,4,1,3,3
1008536,4,4,4,4,5,5,4,5,5,4,5,5,4,4
1008544,2,3,3,3,4,4,5,3,3,4,5,4,3,3
1008547,4,1,4,1,3,5,3,4,4,3,4,4,4,5
1008553,2,3,1,1,1,1,1,1,1,1,1,1,1,1
1008566,4,4,3,3,2,5,5,5,5,5,5,5,5,5
1008577,3,3,3,3,3,4,4,4,4,4,4,4,4,4
1008583,3,3,3,4,3,4,5,4,4,4,5,5,3,3
1008597,1,3,2,2,3,2,2,1,2,2,4,3,1,1
1016290,4,4,2,3,3,4,4,3,3,3,5,5,2,4
1016301,3,3,4,4,3,3,3,4,3,4,4,4,5,3
1016326,3,3,3,4,4,4,3,4,4,4,3,4,4,4
1016344,4,4,4,4,5,5,5,4,4,5,3,5,3,5
1016349,4,3,2,3,2,5,3,2,3,4,5,4,3,4
1042901,3,3,5,3,3,3,4,4,4,3,4,4,4,3
1042907,4,3,5,3,5,5,4,5,4,5,5,4,2,3
1045312,2,4,4,1,1,4,4,5,4,5,4,5,2,4
1062794,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1062797,4,3,5,3,3,4,5,5,3,3,4,5,5,5
1062806,5,4,5,3,5,5,5,3,4,4,3,5,4,4
1062835,5,2,2,3,3,4,4,3,3,4,5,4,2,2
1062841,3,3,4,3,5,3,3,3,2,4,3,4,2,3
1065677,3,3,4,1,4,4,4,4,2,4,4,4,2,4
1072246,3,4,4,3,4,4,4,4,4,4,3,3,4,4
1072253,1,3,3,3,3,3,3,3,5,2,5,5,3,3
1072261,4,3,3,4,5,4,5,5,4,4,5,5,4,4
1052237,3,3,2,2,3,4,4,4,3,4,4,4,4,4
1052244,4,3,4,4,2,4,2,2,2,2,3,3,4,4
1055147,4,4,3,4,4,5,5,3,4,3,5,3,4,4
1055149,5,5,5,5,4,4,5,5,5,4,5,5,5,5
1055163,3,3,3,1,5,4,4,4,1,3,2,4,2,3
1055167,3,4,2,3,3,4,3,3,4,3,4,3,2,3
1055171,4,3,2,4,3,3,2,2,4,3,5,4,4,2
1055180,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1055213,4,4,4,4,4,4,4,3,4,4,4,4,4,4
1055225,4,4,3,4,4,3,3,3,2,3,4,4,3,3
1055233,3,3,3,3,3,3,4,3,3,3,5,4,3,4
1055255,4,4,4,3,4,4,5,4,5,4,5,5,2,4
1055282,5,4,2,5,1,5,3,5,4,4,5,4,5,3
1055287,5,4,4,5,5,5,5,5,5,5,5,5,5,5
1064466,3,2,3,4,3,4,2,3,4,4,3,3,5,5
1064472,4,4,4,3,3,3,3,4,3,3,3,5,3,3
1064473,1,2,2,3,1,2,2,2,2,2,2,2,2,2
1064475,2,3,3,2,5,5,5,4,3,4,4,5,4,4
1064486,3,5,3,1,2,4,2,2,4,2,2,3,4,2
1064488,3,3,3,3,3,4,3,3,4,4,3,4,4,3
1064520,2,4,4,3,5,5,5,5,4,4,5,4,4,5
1064542,4,4,4,4,5,5,4,4,4,4,5,5,5,4
1064546,1,4,4,4,4,4,5,5,4,4,4,5,3,5
1064560,4,4,2,4,1,5,5,3,4,3,5,5,5,3
1064570,2,4,3,1,3,4,5,4,3,3,4,4,4,4
1078010,5,4,4,3,4,4,4,4,4,4,4,5,3,4
1078013,4,4,2,4,5,4,4,4,3,3,5,5,4,3
1078018,1,3,5,3,4,3,4,5,4,5,5,5,5,5
1078030,3,3,2,4,3,3,4,2,3,2,4,3,4,2
1012345,3,2,4,4,5,3,4,3,4,4,4,4,4,5
1012349,5,4,4,3,4,4,5,5,5,5,5,5,5,5
1012350,3,3,3,4,3,3,3,3,4,3,3,3,4,4
1012353,4,3,5,4,3,5,4,4,4,4,4,4,4,5
1012359,4,3,4,3,4,4,3,4,4,4,4,5,5,4
1012360,3,3,5,1,1,2,3,3,4,2,5,4,3,3
1012370,4,4,3,2,2,4,4,4,4,4,3,5,4,4
1012372,2,3,3,2,4,4,4,2,2,3,4,4,3,3
1012379,4,4,4,4,2,4,4,4,4,4,5,4,4,4
1012408,5,4,5,1,5,5,5,5,4,5,5,5,4,5
1012418,4,2,4,4,4,1,4,4,3,4,4,3,4,4
1012424,4,3,4,3,3,4,3,4,4,3,4,4,4,4
1012425,3,4,4,4,2,3,3,4,4,4,4,5,5,4
1012426,2,3,4,3,4,5,5,3,3,3,3,5,4,4
1012429,5,3,4,3,4,3,4,4,3,3,4,5,3,4
1012442,4,4,5,3,4,4,4,5,4,5,4,5,3,5
1012447,2,3,2,2,3,2,2,2,3,1,4,3,5,2
1012448,3,5,5,4,3,5,5,5,5,5,4,5,4,5
1012469,4,4,4,4,5,5,4,5,5,4,5,5,4,4
1012503,4,3,3,4,2,3,4,3,4,4,5,5,4,4
1012507,4,3,2,4,3,4,4,3,3,4,3,4,4,3
1022153,3,3,4,3,4,4,4,3,4,4,5,5,3,4
1022155,4,3,4,3,3,4,3,3,3,3,3,2,4,4
1022162,4,4,5,4,3,4,4,4,3,4,4,5,3,4
1022163,4,4,5,3,4,5,5,5,5,5,5,5,5,5
1022165,5,4,3,2,4,4,4,4,3,4,5,5,5,5
1022170,3,3,4,4,4,4,3,5,4,4,5,3,2,4
1022208,3,3,5,3,5,4,4,4,5,4,4,5,4,4
1022212,2,4,4,3,4,4,3,4,4,3,4,4,3,3
1022218,4,4,4,3,3,4,4,4,4,4,4,4,3,4
1029887,3,4,4,4,4,4,3,4,3,4,4,4,3,4
1042130,4,3,4,2,4,3,4,3,2,4,4,4,3,4
1042132,3,3,3,4,2,3,3,3,4,3,3,5,3,3
1059808,3,4,2,4,3,2,3,5,5,2,2,2,3,5
1021582,4,4,4,3,4,5,4,5,5,4,5,5,5,5
1021583,3,2,3,3,3,3,3,3,4,3,4,3,3,3
1021586,1,2,2,4,1,1,2,2,1,1,2,2,1,1
1021602,2,3,2,2,1,2,3,2,2,3,5,2,2,2
1021604,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1021611,4,4,5,5,4,4,4,4,4,3,5,4,3,4
1021613,4,3,2,2,3,3,3,4,3,4,4,3,1,5
1021632,3,3,3,3,4,3,3,2,3,3,4,3,3,2
1021640,2,3,3,3,4,3,4,3,3,3,2,2,3,4
1021642,3,2,4,3,4,4,4,4,3,3,5,4,3,3
1021650,4,4,4,4,3,4,4,4,3,4,4,5,3,5
1021712,4,4,4,4,5,4,3,3,3,2,3,1,3,5
1021715,4,3,4,2,4,4,5,4,3,4,5,4,3,4
1021725,5,4,3,4,4,4,4,5,3,5,5,5,5,4
1021743,3,2,4,4,2,5,3,4,4,3,5,3,2,2
1021745,4,4,4,3,3,4,4,4,4,4,4,5,3,4
1021765,3,1,3,1,1,4,4,3,5,3,3,5,1,3
1021767,4,4,4,3,3,4,5,3,3,3,4,4,4,4
1037135,3,4,5,4,2,4,4,5,4,5,3,5,3,4
1037136,3,3,4,4,4,3,3,4,4,3,4,4,3,4
1037137,3,3,3,2,1,4,4,4,4,4,4,3,4,4
1037145,2,3,4,2,2,3,4,4,3,3,2,4,2,3
1037147,3,3,3,4,2,2,4,2,4,2,5,5,4,4
1037163,3,4,5,4,3,3,4,3,3,3,3,3,3,3
1037185,2,3,4,2,4,3,4,3,4,3,4,4,4,4
1037194,3,5,5,2,5,5,5,5,4,5,5,5,3,4
1037200,3,3,4,4,3,4,4,3,5,4,4,5,4,5
1037222,1,2,2,3,3,2,2,2,3,2,3,3,4,2
1037239,3,3,4,3,4,4,3,4,3,3,3,4,3,3
1062474,4,4,3,3,4,4,4,4,4,4,5,3,4,3
1074598,3,3,4,2,4,4,5,4,4,4,4,4,4,4
1074611,4,2,5,4,5,2,5,4,5,2,4,5,4,4
1079852,3,3,3,4,2,4,3,4,4,4,4,4,3,3
1079856,4,3,4,4,4,4,4,4,4,4,4,4,4,4
1079887,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1079918,3,2,3,4,2,4,4,4,3,3,4,3,3,3
1079925,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1079929,5,4,4,3,3,4,4,5,4,3,4,5,5,5
1079969,2,4,4,4,3,4,4,4,3,4,5,4,4,5
1080017,2,3,4,4,1,3,5,1,1,2,5,5,5,2
1080026,2,3,4,3,2,4,5,5,4,5,5,3,2,5
1080027,2,3,4,2,3,3,3,3,3,3,4,4,3,4
1080046,5,4,4,5,3,4,5,5,5,5,5,5,5,5
1083458,4,4,3,3,4,1,3,3,3,3,3,5,3,4
1083466,3,3,4,3,4,3,4,2,3,2,4,4,3,4
1083471,2,3,2,4,3,3,4,5,4,4,3,5,2,3
1083475,2,2,3,5,4,4,4,2,3,2,5,5,3,3
1083497,2,2,3,4,2,3,2,2,3,3,4,2,2,2
1083513,4,4,3,3,4,4,4,4,4,3,5,5,4,4
1083523,3,3,4,3,4,3,4,4,4,3,4,4,3,4
1083535,4,4,2,3,4,3,2,2,3,3,5,4,3,2
1083538,4,3,4,3,2,3,3,2,3,3,4,5,3,4
1083549,4,4,4,4,3,3,4,4,4,4,4,4,3,4
1095490,3,2,2,3,2,4,4,3,4,5,5,5,4,4
1095496,4,3,4,3,3,4,4,4,4,3,4,5,5,3
1097676,3,2,2,1,2,5,4,5,5,5,4,4,4,1
1106972,3,3,3,4,2,4,3,3,5,3,5,3,4,3
1109355,2,3,4,2,2,4,3,3,3,3,4,3,4,4
1026366,4,5,5,3,3,4,4,5,5,5,5,3,5,4
1041312,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1041342,3,2,4,3,4,4,4,4,4,4,4,5,4,4
1041347,4,3,3,3,4,4,4,4,3,4,5,4,2,3
1041350,3,4,4,4,4,5,5,5,4,5,4,5,4,5
1041359,4,3,4,3,4,4,5,4,4,3,3,1,1,4
1041365,3,4,4,3,5,5,5,3,5,2,3,5,3,4
1048450,4,4,1,4,3,4,4,3,5,3,2,5,4,4
1048486,3,3,4,3,4,3,4,5,5,3,4,5,4,4
1048488,3,3,3,4,3,4,4,4,3,4,5,4,3,4
1080844,3,4,4,2,4,5,5,5,4,5,5,5,5,5
1080845,2,2,2,2,2,3,3,3,3,3,3,4,4,3
1039464,3,2,3,3,2,4,3,3,2,3,2,3,2,3
1039471,4,4,4,2,1,3,3,4,4,5,5,4,4,4
1039483,5,3,4,5,3,1,5,5,4,4,4,3,5,5
1039485,3,1,4,1,4,5,4,5,3,4,5,3,4,4
1039542,4,3,2,3,3,3,4,3,3,3,4,3,3,3
1039560,4,4,4,4,4,3,4,4,3,4,5,5,4,4
1039568,3,3,4,3,3,3,4,4,4,4,3,3,3,3
1039579,3,2,2,3,5,5,5,5,4,5,4,5,4,5
1039587,5,4,2,3,2,1,2,2,2,2,3,3,4,3
1039595,3,4,2,4,4,4,5,4,5,5,4,5,3,4
1047301,3,3,4,3,3,3,3,3,3,3,3,3,3,3
1047304,3,3,3,3,4,5,5,4,2,4,4,4,3,3
1047309,2,3,5,3,4,3,3,3,4,2,3,4,5,3
1047311,3,3,4,3,3,3,4,3,3,3,4,3,4,4
1047315,3,3,4,4,3,5,4,4,4,4,5,5,4,4
1047336,3,4,4,2,2,3,5,4,4,3,4,5,5,4
1047340,3,3,3,3,3,3,3,3,3,3,3,5,4,4
1047346,2,5,4,2,4,1,5,5,4,4,4,3,4,3
1047369,3,3,4,4,3,4,4,4,3,3,4,4,3,4
1047375,4,3,4,3,3,3,4,3,4,4,4,4,3,3
1047385,2,3,5,3,4,4,3,4,4,3,3,5,3,4
1047391,3,3,4,4,4,3,4,3,4,4,4,5,4,4
1064090,3,3,4,4,2,3,4,4,4,4,5,5,4,5
1064222,4,2,2,2,5,5,5,5,5,5,5,5,3,4
1070528,3,3,3,3,2,3,3,4,2,3,3,4,4,4
1070531,2,4,5,4,3,5,5,5,5,5,5,5,3,5
1019426,3,4,4,3,4,4,4,5,3,5,5,4,4,5
1020851,3,4,4,4,5,5,3,3,4,3,5,3,3,3
1020852,3,2,4,3,3,4,2,2,2,5,3,3,5,2
1020854,3,3,4,4,2,3,4,3,3,4,3,5,3,4
1020857,3,4,4,4,4,4,5,4,4,4,4,3,4,4
1020862,3,3,3,1,3,4,4,3,3,2,4,5,2,3
1020873,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1020876,4,3,4,4,3,4,4,4,5,4,4,5,5,5
1020878,3,3,2,3,2,4,4,4,4,3,4,4,5,4
1020917,4,4,4,4,4,4,4,4,4,3,4,5,4,4
1020930,3,3,3,3,3,5,3,4,3,3,4,3,2,3
1020936,4,3,3,4,2,3,3,3,3,2,4,3,4,3
1020948,5,5,5,5,4,4,5,5,5,5,5,4,4,4
1033552,4,3,3,2,2,3,3,4,4,3,4,4,4,4
1033581,2,2,2,4,4,2,2,2,2,2,4,2,4,2
1033588,3,4,4,2,3,2,4,4,2,4,4,3,3,3
1033589,4,3,2,1,2,4,4,4,3,5,5,4,4,4
1036694,3,4,4,4,3,5,4,5,5,5,5,5,5,5
1036703,3,4,3,4,3,4,3,4,4,3,4,4,3,4
1036715,4,4,3,4,3,3,4,3,3,3,3,4,4,4
1036727,4,3,4,3,4,3,4,4,4,4,5,5,1,4
1052622,5,4,5,5,5,5,5,5,5,5,5,5,5,4
1052630,4,4,2,2,2,3,2,3,3,3,3,5,2,4
1052650,4,3,4,4,4,3,4,4,4,4,4,4,3,4
1052653,3,2,4,3,4,4,4,4,2,2,4,3,2,4
1052665,3,3,3,3,3,2,3,3,3,3,4,3,4,3
1031779,3,2,4,2,3,4,4,4,3,3,5,4,4,4
1031789,3,3,3,3,2,3,3,3,3,2,3,5,4,3
1031795,4,3,5,3,4,5,4,3,3,3,5,4,5,4
1031796,3,4,3,4,4,4,3,3,3,4,4,3,3,4
1031810,1,3,5,3,3,5,5,5,5,5,4,5,4,5
1031811,4,3,5,4,4,4,4,5,4,5,4,5,4,5
1031850,5,4,3,2,3,4,4,4,2,4,4,3,4,5
1031856,3,4,3,3,4,5,5,5,5,5,5,5,4,4
1031857,4,4,3,3,3,4,5,4,3,4,3,3,3,4
1031863,4,4,4,5,3,4,4,4,5,4,5,5,4,4
1031873,4,2,4,4,3,3,4,4,4,4,4,4,3,4
1042307,4,3,4,3,4,4,4,4,2,4,4,3,1,4
1042308,5,2,1,4,2,3,4,2,2,2,4,2,5,2
1042310,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1042340,2,3,2,4,2,2,5,5,5,3,3,5,5,3
1042349,5,2,5,3,2,4,4,4,5,5,4,5,2,4
1042357,5,4,2,4,3,5,5,5,5,5,5,5,3,5
1042364,4,3,4,3,4,2,2,3,2,2,4,3,3,5
1042410,3,2,3,3,3,3,4,3,3,3,4,4,3,4
1042416,3,4,4,4,5,3,4,5,5,3,4,5,5,5
1042419,3,3,4,4,5,1,4,3,4,4,4,4,4,4
1042437,3,2,4,3,4,4,5,4,3,3,4,5,3,4
1042439,2,1,2,1,4,3,4,3,1,3,5,1,2,3
1042443,4,4,4,4,5,4,3,4,5,5,5,5,5,4
1042447,4,4,3,4,4,4,4,5,4,4,5,4,5,5
1042470,4,5,3,3,2,4,4,5,5,4,5,5,4,4
1042479,2,3,4,3,3,3,4,4,3,3,4,5,2,4
1060260,3,3,3,3,4,4,4,3,3,3,5,4,2,4
1060268,4,3,3,2,3,4,5,5,3,5,5,5,5,5
1060275,5,2,4,2,5,4,4,5,3,4,4,3,5,4
1060277,3,4,4,4,5,4,4,4,4,4,5,5,5,4
1060306,5,4,4,4,4,4,5,5,5,5,5,5,5,5
1061929,4,2,4,2,4,3,2,4,3,3,3,5,3,4
1069306,5,3,4,5,1,3,4,3,4,5,5,2,3,1
1028517,3,2,4,3,2,4,4,2,4,3,5,5,3,3
1033391,4,4,4,2,4,4,5,5,3,4,4,5,4,4
1033430,2,2,3,2,4,4,5,3,3,3,4,4,3,3
1033446,4,3,3,4,2,3,3,4,4,5,3,3,4,3
1033459,3,3,4,3,4,5,4,3,3,2,4,5,3,3
1033463,2,3,5,4,5,3,4,4,4,3,4,5,4,4
1033481,4,4,3,3,3,4,3,4,2,3,4,4,3,3
1033503,2,4,3,4,2,4,2,3,4,4,3,4,4,3
1033524,2,2,4,2,1,3,3,3,4,4,5,4,3,4
1039627,3,1,1,1,3,4,5,4,3,4,4,4,4,4
1045147,1,1,1,2,1,1,4,1,1,1,2,1,5,1
1045151,2,4,4,3,5,4,4,5,5,4,4,5,5,4
1050675,3,3,4,4,3,1,4,3,3,4,4,5,4,4
1050684,4,4,2,2,4,4,4,4,2,5,4,5,4,3
1050686,3,3,3,3,3,3,5,4,5,4,5,5,5,5
1050689,3,3,4,3,3,4,3,3,3,3,4,3,4,3
1050698,4,3,4,4,3,3,4,5,4,4,4,5,4,4
1050701,3,2,4,4,3,3,4,4,4,4,4,4,4,4
1050704,3,1,5,5,5,1,4,4,5,5,5,5,4,4
1050708,1,2,2,2,3,2,3,1,2,3,3,2,4,2
1050711,3,3,3,2,3,4,4,3,3,2,3,4,2,3
1050718,2,1,4,3,3,3,3,3,3,3,5,3,2,3
1050748,4,4,5,2,2,1,3,3,3,2,4,2,2,2
1050752,4,4,4,4,4,3,4,4,4,4,4,4,3,4
1050799,1,1,4,1,1,5,5,3,1,1,3,4,1,3
1050812,3,3,4,3,3,4,4,4,5,4,5,5,3,5
1050824,3,2,2,2,4,3,3,3,1,3,4,2,2,1
1057010,2,3,2,4,5,3,2,2,4,3,2,2,3,2
1057017,3,3,3,3,3,4,4,4,4,4,4,4,4,4
1057031,3,3,3,2,2,3,3,2,2,2,2,5,3,3
1012517,5,4,5,4,5,5,5,5,4,5,5,5,5,5
1012538,3,4,4,4,3,4,4,3,3,4,4,4,3,3
1012554,4,4,4,2,3,4,4,5,4,4,4,4,4,5
1012559,4,4,4,3,4,4,4,4,4,4,4,4,3,4
1012562,4,4,4,4,3,3,4,4,3,4,4,4,4,4
1012584,5,3,3,3,2,4,3,2,2,3,2,4,4,3
1012585,4,2,3,2,2,3,2,2,3,3,3,5,1,4
1012589,3,4,5,4,5,3,3,5,4,5,5,5,5,5
1012599,3,2,3,4,3,3,4,3,4,3,3,4,2,4
1012605,4,4,4,3,3,5,5,5,5,5,5,5,4,5
1012614,3,2,4,2,1,3,3,2,4,3,3,5,3,3
1012615,3,5,4,4,5,3,4,4,4,4,4,5,4,4
1012633,4,3,4,4,4,4,5,4,5,3,5,4,5,4
1012652,3,3,5,3,3,1,4,4,4,3,4,5,4,5
1012684,5,5,3,4,3,4,5,4,4,5,5,5,5,5
1020552,2,3,4,3,4,5,5,4,3,4,5,4,4,4
1028146,3,4,4,4,4,4,4,4,4,4,4,5,3,4
1028158,5,4,4,4,4,4,5,5,5,5,5,5,5,5
1028189,4,4,3,3,2,4,4,5,4,5,5,5,5,5
1028207,4,4,4,3,3,4,4,4,4,4,4,5,4,4
1028209,4,3,2,1,3,4,5,3,2,3,4,3,2,1
1028217,1,1,4,4,1,2,3,2,2,2,2,2,1,2
1028222,4,1,3,5,3,3,4,3,2,4,4,3,5,3
1028226,3,2,2,2,1,2,1,1,1,1,2,3,3,4
1043139,2,2,3,1,3,2,3,1,1,2,3,3,3,2
1043157,4,3,4,3,3,4,4,3,3,3,3,3,3,3
1044320,4,3,4,3,3,4,5,4,4,3,4,3,2,4
1069199,4,4,3,4,4,4,4,5,4,5,5,5,5,5
1069209,4,4,3,2,3,4,4,4,3,3,4,5,4,3
1069217,4,4,5,4,2,5,5,5,5,5,5,5,4,4
1042604,2,3,1,4,1,4,4,2,3,4,4,3,4,2
1042607,3,3,3,4,3,3,4,3,3,4,4,5,4,4
1042622,3,3,2,4,3,3,2,4,3,2,4,4,3,3
1042628,3,3,5,5,3,4,4,4,5,5,2,4,2,4
1042638,3,3,4,4,3,4,2,4,3,4,5,3,5,4
1042644,3,3,4,4,5,3,4,3,3,3,4,4,3,4
1042667,3,3,3,3,3,3,3,3,4,3,4,4,2,3
1042669,4,3,3,4,4,3,2,3,3,4,4,4,4,3
1042692,3,3,2,5,1,3,3,2,5,2,4,5,4,3
1042712,3,4,3,4,3,4,4,3,4,4,4,4,3,3
1042722,4,4,4,3,4,4,5,4,4,5,4,5,4,4
1059295,3,3,4,3,4,4,3,3,3,4,4,4,3,3
1059323,2,4,5,3,5,3,4,4,5,3,4,5,2,4
1059327,4,3,4,3,4,4,5,4,4,4,4,4,3,4
1059328,4,2,2,1,1,2,4,4,1,3,4,4,5,4
1059337,3,3,3,2,3,3,3,4,3,3,3,4,4,3
1059343,5,4,4,3,5,4,4,4,2,3,5,4,5,5
1059375,4,3,2,3,2,4,3,3,2,2,4,4,4,2
1059377,5,5,5,5,4,5,4,5,5,5,5,5,3,4
1059392,4,4,5,2,3,4,5,4,3,4,3,2,4,5
1059402,3,4,4,4,4,4,4,4,4,4,5,4,4,4
