Serial,male,minority,deprived
1008456,1,0,0
1008500,1,0,0
1008530,1,0,0
1008555,1,0,0
1008586,1,0,0
1055154,1,0,0
1055285,1,0,0
1064557,1,0,1
1078031,1,0,1
1012347,1,0,0
1012365,1,0,0
1012397,1,0,0
1012459,1,0,0
1012486,1,0,0
1022140,1,0,1
1022202,1,0,1
1022220,1,0,1
1029892,1,1,0
1021728,1,0,0
1021754,1,0,0
1037161,1,0,1
1076226,1,0,1
1079917,1,0,0
1079944,1,0,0
1083468,1,0,1
1083470,1,0,1
1097717,1,1,1
1109370,1,1,1
1002228,1,1,1
1041340,1,0,0
1048453,1,0,1
1048469,1,0,1
1048484,1,0,1
1039511,1,0,0
1047316,1,0,1
1070633,1,1,1
1082738,1,1,1
1019431,1,1,0
1033576,1,1,1
1036666,1,0,1
1036673,1,1,1
1036768,1,0,1
1050224,1,1,1
1031787,1,0,0
1042385,1,0,1
1069315,1,1,1
1069330,1,1,1
1033456,1,0,0
1033488,1,0,0
1033504,1,0,0
1033523,1,0,0
1050703,1,0,1
1050744,1,0,1
1050819,1,0,1
1050831,1,0,1
1012523,1,0,0
1012685,1,0,0
1020544,1,1,0
1028168,1,0,1
1028231,1,0,1
1042664,1,0,0
1042670,1,0,0
1059359,1,0,1
1059382,1,0,1
1059414,1,0,1
1072470,1,1,1
1078127,1,0,1
1078129,1,0,1
1078149,1,0,1
1034615,1,0,1
1034620,1,0,1
1034626,1,0,1
1034632,1,0,1
1034698,1,0,1
1038062,1,0,0
1038086,1,0,0
1038109,1,0,0
1038145,1,0,0
1038158,1,0,0
1038169,1,0,0
1082633,1,0,0
1082647,1,0,0
1082649,1,0,0
1082670,1,0,0
1095770,1,0,1
1095807,1,0,1
1095839,1,0,1
1095933,1,0,1
1009988,1,0,1
1010000,1,0,1
1010049,1,0,1
1076444,1,0,1
1079577,1,0,0
1083359,1,0,1
1057667,1,0,0
1057680,1,0,0
1057695,1,0,0
1057700,1,0,0
1070271,1,0,1
1070304,1,0,1
1021011,1,1,1
1021132,1,0,1
1071698,1,0,1
1028059,1,0,0
1033360,1,0,1
1033377,1,0,1
1052368,1,0,1
1052718,1,0,0
1052735,1,0,0
1062722,1,0,1
1062792,1,0,1
1082473,1,0,1
1082475,1,0,1
1082488,1,0,1
1016635,1,0,0
1016652,1,0,0
1016692,1,0,0
1016696,1,0,0
1016709,1,0,0
1045402,1,0,1
1015022,1,0,0
1015073,1,0,0
1016982,1,0,1
1016994,1,0,1
1017017,1,0,1
1017040,1,0,1
1011889,1,0,0
1029238,1,0,1
1029340,1,0,1
1046698,1,0,0
1023294,1,0,1
1023327,1,0,1
1023355,1,0,1
1027065,1,0,0
1027100,1,0,0
1027104,1,0,0
1037917,1,0,0
1038008,1,0,0
1038029,1,0,0
1052137,1,1,1
1052199,1,0,1
1054276,1,0,0
1054311,1,0,0
1054337,1,0,0
1054370,1,0,0
1054388,1,0,0
1054408,1,0,0
1054440,1,0,0
1072343,1,1,1
1014030,1,0,0
1035296,1,0,1
1035336,1,0,1
1035346,1,0,1
1018321,1,0,0
1018342,1,0,0
1018372,1,0,0
1018379,1,1,0
1038664,1,0,1
1038744,1,0,1
1033026,1,0,0
1063916,1,0,1
1063944,1,0,1
1100086,1,0,1
1022330,1,0,0
1022332,1,0,0
1022399,1,0,0
1022481,1,0,0
1049699,1,0,1
1049711,1,0,1
1068812,1,0,0
1076778,1,0,1
1087032,1,0,1
1062956,1,0,0
1063016,1,0,0
1063081,1,0,0
1063108,1,0,0
1077496,1,0,1
1077526,1,0,1
1077604,1,0,1
1085534,1,0,1
1033829,1,0,0
1033833,1,0,0
1071153,1,0,1
1054834,1,0,0
1054902,1,0,0
1054972,1,0,0
1079715,1,0,1
1079720,1,0,1
1062345,1,0,0
1062429,1,0,0
1078769,1,0,1
1090149,1,0,1
1099289,1,0,0
1092893,1,0,1
1078406,1,0,0
1111443,1,0,1
1118978,1,0,0
1119017,1,0,0
1119219,1,0,0
1115591,1,0,0
1115658,1,0,0
1120029,1,0,0
1116908,1,0,0
1117070,1,0,0
1119337,1,0,1
1119962,1,0,1
1113909,1,0,0
1098301,1,0,0
1098528,1,0,0
1106074,1,0,0
1099002,1,1,1
1105480,1,0,0
1110607,1,0,1
1092046,1,0,0
1092290,1,0,0
1088235,1,1,0
1088434,1,0,0
1103533,1,0,1
1110070,1,0,0
1117537,1,0,1
1107333,1,0,1
1112327,1,0,1
1112641,1,0,0
1112785,1,0,0
1113708,1,1,0
1110191,1,1,1
1103705,1,0,0
1102835,1,0,1
1011323,1,0,0
1033200,1,0,1
1058702,1,0,0
1067306,1,1,1
1067378,1,0,1
1067424,1,0,1
1035797,1,0,0
1035935,1,0,0
1076987,1,0,1
1085060,1,1,1
1058793,1,1,0
1073460,1,1,1
1081583,1,1,1
1043106,1,0,0
1071947,1,0,1
1027851,1,0,1
1061129,1,1,1
1061334,1,1,1
1040205,1,0,1
1069760,1,0,1
1083700,1,1,1
1063946,1,1,1
1060416,1,1,1
1047188,1,1,1
1047198,1,1,1
1098889,1,1,1
1098894,1,1,1
1013916,1,0,0
1069721,1,0,1
1107085,1,1,1
1056252,1,0,0
1084827,1,1,1
1086184,1,0,1
1035190,1,0,0
1048295,1,0,1
1096654,1,1,1
1067509,1,0,0
1051641,1,1,0
1062164,1,0,0
1013270,1,0,0
1013324,1,0,0
1028471,1,1,0
1027413,1,0,0
1039832,1,1,0
1023805,1,1,0
1022733,1,1,0
1063345,1,0,0
1069563,1,0,0
1081422,1,0,1
1054219,1,1,1
1052588,1,0,1
1074156,1,0,0
1074181,1,0,0
1034916,1,0,0
1036045,1,1,1
1116004,1,1,0
1116111,1,0,1
1009301,1,0,0
1009306,1,0,0
1071409,1,0,0
1083851,1,0,1
1069338,1,1,0
1077648,1,0,1
1039348,1,0,0
1046836,1,0,1
1046874,1,0,1
1115508,1,0,1
1072735,1,0,1
1090435,1,0,1
1090558,1,0,1
1109300,1,0,1
1090951,1,1,1
1091007,1,1,1
1039188,1,0,1
1057140,1,0,0
1077098,1,0,1
1046734,1,1,0
1075406,1,1,1
1044871,1,1,1
1047056,1,0,1
1026271,1,0,0
1027038,1,0,0
1062508,1,0,1
1080056,1,0,0
1094523,1,0,1
1080779,1,0,1
1041045,1,0,1
1041054,1,0,1
1004848,1,0,0
1031454,1,0,0
1002670,1,1,0
1025324,1,0,0
1053453,1,0,0
1029690,1,0,0
1087797,1,0,0
1008363,1,0,0
1042917,1,0,0
1055156,1,0,0
1055201,1,0,0
1022136,1,0,1
1022151,1,0,1
1022217,1,0,1
1046779,1,1,1
1097693,1,1,1
1077168,1,0,0
1039523,1,0,0
1082735,1,1,1
1020861,1,0,0
1020888,1,0,0
1052644,1,1,1
1060265,1,0,1
1060282,1,0,1
1060304,1,0,1
1033491,1,0,0
1057032,1,0,1
1012545,1,0,0
1012583,1,0,0
1012608,1,0,0
1012631,1,0,0
1028159,1,0,1
1028227,1,0,1
1068540,1,0,0
1072507,1,1,1
1034646,1,0,1
1038081,1,0,0
1038153,1,0,0
1082636,1,0,0
1095877,1,0,1
1095901,1,0,1
1071265,1,0,0
1028064,1,0,0
1033340,1,0,1
1033362,1,0,1
1045350,1,0,1
1045433,1,0,1
1015054,1,0,0
1029292,1,0,1
1027070,1,0,0
1037884,1,1,0
1052172,1,0,1
1052193,1,0,1
1032903,1,0,0
1100084,1,0,1
1071786,1,1,1
1076820,1,0,1
1090216,1,1,1
1033743,1,0,0
1097736,1,0,0
1088977,1,1,0
1088980,1,0,0
1099057,1,0,0
1101676,1,1,1
1092870,1,0,1
1108981,1,0,0
1111152,1,0,1
1118753,1,0,1
1078277,1,0,0
1078533,1,0,0
1095100,1,0,1
1119170,1,0,0
1115644,1,0,0
1115878,1,0,0
1118128,1,0,1
1117470,1,0,0
1116986,1,0,0
1117152,1,0,0
1097163,1,1,0
1098266,1,0,0
1107204,1,0,1
1110643,1,0,1
1104752,1,0,0
1110004,1,1,0
1110300,1,1,0
1110312,1,1,0
1112499,1,0,0
1112887,1,0,0
1119576,1,0,1
1103690,1,1,0
1088586,1,1,0
1088610,1,0,0
1088730,1,0,0
1102812,1,0,1
1102903,1,0,1
1108105,1,0,0
1069939,1,0,0
1071027,1,0,1
1093895,1,0,1
1035763,1,0,0
1084168,1,0,1
1046481,1,0,0
1077001,1,0,1
1073569,1,1,1
1073591,1,1,1
1044496,1,0,1
1046930,1,0,1
1032754,1,0,0
1034323,1,1,0
1061256,1,1,1
1082168,1,1,1
1082172,1,1,1
1056906,1,0,1
1060407,1,1,1
1085742,1,1,1
1053965,1,0,0
1069697,1,0,1
1069704,1,1,1
1089387,1,0,0
1101878,1,0,1
1035180,1,0,0
1060752,1,0,1
1067488,1,0,0
1064958,1,0,1
1051193,1,0,0
1078184,1,0,1
1084437,1,1,0
1099395,1,1,1
1079451,1,0,1
1027241,1,0,0
1021782,1,0,0
1087185,1,1,1
1058968,1,1,1
1048718,1,1,1
1050023,1,1,0
1055741,1,0,1
1071523,1,1,0
1103624,1,0,1
1049806,1,0,0
1049819,1,0,0
1046261,1,0,0
1068099,1,1,0
1039111,1,1,0
1042511,1,0,1
1055883,1,0,0
1055888,1,0,0
1055951,1,0,0
1093858,1,0,1
1045025,1,0,1
1024362,1,0,0
1113135,1,1,1
1109275,1,0,1
1095160,1,0,1
1095177,1,0,1
1017641,1,0,0
1039212,1,0,1
1077093,1,0,1
1029914,1,0,0
1029953,1,0,0
1039903,1,1,0
1062606,1,0,1
1080795,1,0,1
1080796,1,0,1
1080800,1,0,1
1031458,1,0,0
1061924,1,0,0
1013579,1,0,1
1013616,1,0,1
1016276,1,0,0
1010570,1,0,0
1009515,1,0,0
1009630,1,0,0
1009677,1,0,0
1053363,1,0,0
1053403,1,0,0
1094463,1,1,0
1064809,1,0,0
1064919,1,0,0
1042931,1,0,0
1052258,1,1,1
1055249,1,0,0
1022196,1,0,1
1021628,1,0,0
1037175,1,0,1
1039500,1,0,0
1042341,1,0,1
1042456,1,0,1
1069328,1,1,1
1033518,1,0,0
1045146,1,1,1
1068546,1,0,0
1072480,1,1,1
1072486,1,1,1
1078074,1,0,1
1071293,1,0,0
1076334,1,0,1
1057644,1,0,0
1057767,1,0,0
1070288,1,0,1
1028016,1,0,0
1033300,1,0,1
1045386,1,0,1
1016979,1,0,1
1011903,1,0,0
1011940,1,0,0
1029280,1,0,1
1027132,1,0,0
1037993,1,0,0
1052136,1,0,1
1052166,1,0,1
1054329,1,0,0
1086230,1,0,1
1057184,1,0,1
1022308,1,0,0
1022459,1,0,0
1076190,1,0,1
1062973,1,0,0
1063045,1,0,0
1076255,1,0,0
1033685,1,0,0
1079834,1,0,1
1078796,1,0,1
1089090,1,0,0
1089119,1,0,0
1081812,1,0,0
1092820,1,0,1
1108917,1,0,0
1108959,1,0,0
1109017,1,0,0
1111143,1,0,1
1104379,1,0,0
1078256,1,0,0
1078329,1,0,0
1078340,1,0,0
1095021,1,1,1
1095050,1,0,1
1119041,1,0,0
1119081,1,0,0
1119183,1,0,0
1119729,1,0,1
1115577,1,0,0
1115657,1,0,0
1115703,1,0,0
1115719,1,0,0
1115755,1,0,0
1115808,1,0,0
1116764,1,1,0
1117404,1,0,0
1116840,1,0,0
1116901,1,0,0
1117158,1,0,0
1119951,1,0,1
1113842,1,0,0
1097150,1,1,0
1097154,1,0,0
1098445,1,0,0
1098554,1,0,0
1111680,1,1,1
1106275,1,0,0
1107385,1,0,0
1111375,1,0,1
1105367,1,0,0
1105414,1,0,0
1110611,1,0,1
1112314,1,1,1
1114230,1,0,1
1104767,1,0,0
1110786,1,0,1
1092310,1,0,0
1108244,1,1,0
1088190,1,0,0
1088203,1,0,0
1088234,1,0,0
1088404,1,0,0
1088452,1,0,0
1103552,1,0,1
1103000,1,0,0
1107320,1,0,1
1107322,1,0,1
1112714,1,0,0
1112857,1,0,0
1085447,1,0,0
1103652,1,0,0
1103685,1,0,0
1103717,1,0,0
1103971,1,0,0
1113300,1,0,1
1088520,1,0,0
1088687,1,0,0
1100226,1,0,1
1108112,1,1,1
1069893,1,0,0
1069913,1,0,0
1069987,1,0,0
1011258,1,0,0
1011340,1,0,0
1041817,1,0,0
1058506,1,0,0
1035665,1,1,0
1046185,1,0,1
1084172,1,0,1
1046561,1,0,0
1072632,1,0,0
1076956,1,0,1
1090396,1,0,1
1090409,1,0,1
1052824,1,1,0
1073535,1,1,1
1043089,1,0,0
1044518,1,0,1
1050042,1,1,1
1050089,1,1,1
1050091,1,1,1
1046973,1,0,1
1046983,1,1,1
1056741,1,1,1
1057075,1,1,0
1057110,1,1,0
1018418,1,1,0
1060197,1,0,1
1067046,1,1,1
1083650,1,1,1
1033859,1,0,0
1040223,1,0,1
1060665,1,1,1
1089737,1,1,1
1080744,1,1,1
1057872,1,0,1
1069773,1,1,1
1069814,1,0,1
1084068,1,1,1
1056899,1,0,1
1056908,1,0,1
1060364,1,1,1
1047199,1,1,1
1085718,1,0,1
1013786,1,0,0
1031356,1,0,1
1054006,1,1,0
1054065,1,0,0
1069695,1,0,1
1089460,1,1,0
1096613,1,1,0
1096625,1,1,0
1107084,1,1,1
1056225,1,0,0
1056263,1,0,0
1073383,1,1,1
1075513,1,1,0
1035117,1,0,0
1035186,1,1,0
1048326,1,0,1
1081479,1,0,1
1081480,1,0,1
1056420,1,1,1
1064269,1,1,0
1067454,1,0,0
1067473,1,0,0
1092902,1,1,1
1051597,1,0,0
1064991,1,0,1
1074303,1,1,0
1020684,1,0,0
1034185,1,0,1
1074412,1,0,1
1009221,1,1,0
1018966,1,0,0
1013305,1,0,0
1013388,1,0,0
1090707,1,1,1
1038506,1,1,0
1040023,1,0,1
1051453,1,1,1
1021989,1,0,0
1063129,1,0,1
1055739,1,0,1
1069578,1,0,0
1079657,1,1,0
1094724,1,1,1
1094791,1,1,1
1083213,1,1,1
1047407,1,0,1
1052599,1,0,1
1090166,1,0,0
1091058,1,0,1
1068194,1,1,0
1089684,1,1,1
1116155,1,0,1
1017248,1,0,1
1025593,1,0,0
1083860,1,0,1
1083924,1,0,1
1101708,1,0,1
1077668,1,0,1
1039319,1,0,0
1044977,1,0,1
1044993,1,0,1
1046902,1,1,1
1024268,1,0,0
1034110,1,0,0
1097972,1,0,0
1110399,1,0,1
1068581,1,1,0
1072763,1,0,1
1072783,1,0,1
1086059,1,0,1
1090455,1,0,1
1090474,1,0,1
1109286,1,0,1
1095233,1,0,1
1039214,1,0,1
1077115,1,0,1
1046738,1,1,0
1061704,1,0,1
1061730,1,0,1
1061738,1,0,1
1061755,1,0,1
1061760,1,0,1
1075411,1,1,1
1029981,1,0,0
1029984,1,0,0
1047016,1,0,1
1047051,1,0,1
1074225,1,0,1
1025006,1,0,1
1026258,1,0,0
1026268,1,0,0
1062502,1,0,1
1062581,1,0,1
1080136,1,0,0
1080196,1,0,0
1101596,1,1,1
1010161,1,0,0
1022272,1,1,0
1040941,1,0,1
1041069,1,0,1
1004822,1,0,0
1004956,1,0,0
1031516,1,0,0
1031551,1,0,0
1061918,1,0,0
1068269,1,0,1
1002775,1,0,0
1002818,1,0,0
1002830,1,0,0
1071675,1,0,0
1022823,1,0,1
1008295,1,0,1
1008297,1,0,1
1025170,1,0,0
1068951,1,0,1
1063602,1,0,0
1064729,1,0,0
1011560,1,0,0
1011576,1,0,0
1009077,1,0,0
1008496,1,0,0
1008561,1,0,0
1055267,1,0,0
1064467,1,0,1
1064523,1,0,1
1064526,1,0,1
1064552,1,0,1
1012354,1,0,0
1012374,1,0,0
1012404,1,0,0
1022231,1,0,1
1029880,1,1,0
1021658,1,0,0
1021674,1,0,0
1074605,1,1,1
1074609,1,1,1
1080010,1,0,0
1097663,1,1,1
1070520,1,0,1
1020893,1,0,0
1033595,1,1,1
1036667,1,0,1
1036749,1,0,1
1042338,1,0,1
1042380,1,0,1
1042435,1,0,1
1028514,1,1,0
1033520,1,0,0
1045137,1,1,1
1050777,1,0,1
1050833,1,0,1
1012612,1,0,0
1012669,1,0,0
1028191,1,0,1
1059331,1,0,1
1072479,1,1,1
1072506,1,1,1
1078132,1,0,1
1009410,1,1,1
1034573,1,0,1
1034578,1,0,1
1038122,1,0,0
1038137,1,0,0
1095843,1,0,1
1095851,1,0,1
1095915,1,0,1
1109716,1,0,1
1010002,1,0,1
1010016,1,0,1
1024059,1,0,0
1071260,1,0,0
1071271,1,0,0
1076352,1,1,1
1083313,1,0,1
1057649,1,0,0
1057814,1,0,0
1069268,1,1,1
1089721,1,1,1
1090363,1,0,1
1009761,1,0,0
1021076,1,0,1
1021105,1,1,1
1021124,1,0,1
1033339,1,0,1
1025643,1,0,0
1062772,1,0,1
1016657,1,0,0
1016668,1,0,0
1016741,1,0,0
1015071,1,0,0
1015157,1,0,0
1015209,1,0,0
1016992,1,0,1
1011856,1,0,0
1011910,1,0,0
1080331,1,0,1
1027128,1,0,0
1037904,1,0,0
1037983,1,0,0
1065213,1,1,1
1082125,1,0,1
1054339,1,0,0
1054357,1,0,0
1095664,1,0,1
1038629,1,0,1
1038711,1,0,1
1038731,1,0,1
1033045,1,0,0
1022455,1,0,0
1049714,1,0,1
1063066,1,0,0
1063097,1,0,0
1033719,1,0,0
1033798,1,0,0
1054838,1,0,0
1054882,1,0,0
1079694,1,0,1
1079796,1,0,1
1078677,1,0,1
1078732,1,0,1
1091097,1,0,1
1070165,1,0,0
1095549,1,1,1
1070173,1,0,0
1056295,1,0,0
1058626,1,0,0
1054277,1,0,0
1104857,1,0,0
1094811,1,1,1
1071401,1,0,0
1102962,1,1,0
1018863,1,0,0
1071674,1,0,0
1071262,1,0,0
1011338,1,0,0
1056297,1,0,0
1086030,1,0,1
1050210,1,1,1
1038090,1,0,0
1076769,1,0,1
1079759,1,1,1
1039715,1,0,1
1094789,1,1,1
1009577,1,0,0
1091096,1,0,1
1074000,1,1,1
1088918,1,0,0
1099205,1,0,0
1099280,1,0,0
1081906,1,0,0
1108974,1,0,0
1114197,1,1,0
1104472,1,0,0
1078437,1,0,0
1089335,1,0,1
1082807,1,0,0
1095013,1,0,1
1119090,1,0,0
1100306,1,0,0
1100586,1,0,0
1115598,1,0,0
1120088,1,0,1
1119899,1,1,1
1117124,1,0,0
1113773,1,0,0
1116248,1,0,1
1097146,1,1,0
1098571,1,0,0
1098578,1,0,0
1103603,1,0,0
1106084,1,0,0
1107431,1,0,0
1107700,1,0,0
1093290,1,0,0
1098990,1,0,1
1112298,1,1,1
1112304,1,1,1
1092191,1,0,0
1109965,1,0,0
1110506,1,0,1
1103074,1,0,0
1112578,1,0,0
1112648,1,0,0
1112681,1,0,0
1112787,1,0,0
1112837,1,0,0
1085252,1,0,0
1103791,1,0,0
1103800,1,0,0
1103901,1,0,0
1113290,1,0,1
1082223,1,1,0
1088688,1,0,0
1088763,1,0,0
1098732,1,0,0
1070119,1,0,0
1070125,1,0,0
1071044,1,0,1
1081647,1,0,0
1020109,1,1,0
1031290,1,0,1
1041710,1,0,0
1058498,1,0,0
1067423,1,0,1
1046187,1,0,1
1066759,1,0,0
1072638,1,1,0
1076946,1,1,1
1076983,1,0,1
1073110,1,1,1
1071086,1,0,1
1073547,1,1,1
1044466,1,0,1
1044481,1,0,1
1046977,1,0,1
1047480,1,0,0
1047484,1,0,0
1067087,1,1,1
1067095,1,1,1
1034293,1,1,0
1061234,1,1,1
1061287,1,1,1
1061347,1,1,1
1061349,1,1,1
1077412,1,1,1
1091139,1,0,1
1033855,1,0,0
1060658,1,1,1
1060694,1,1,1
1089767,1,1,1
1019719,1,1,1
1019745,1,0,1
1035433,1,1,1
1082159,1,0,1
1032230,1,0,1
1087175,1,0,1
1045071,1,1,1
1045543,1,0,1
1028607,1,0,1
1065978,1,1,1
1084070,1,1,1
1060316,1,1,1
1060333,1,1,1
1060446,1,1,1
1063573,1,1,1
1066119,1,1,1
1053839,1,1,0
1053842,1,1,0
1053854,1,1,0
1098880,1,1,1
1013773,1,0,0
1037718,1,1,1
1069234,1,0,1
1053897,1,0,0
1089438,1,0,0
1075518,1,1,0
1035239,1,0,0
1048293,1,0,1
1067466,1,0,0
1095714,1,0,0
1051598,1,0,0
1064934,1,0,1
1074297,1,1,0
1051239,1,0,0
1063511,1,1,0
1063542,1,1,0
1096491,1,0,1
1020629,1,0,0
1023096,1,1,0
1062156,1,0,0
1095540,1,1,1
1013398,1,0,0
1028469,1,1,0
1037860,1,0,1
1063248,1,1,1
1027262,1,0,0
1027269,1,0,0
1027325,1,0,0
1040048,1,0,1
1096647,1,0,1
1021978,1,0,0
1087182,1,1,1
1022743,1,1,0
1058949,1,1,1
1058989,1,1,1
1055687,1,0,1
1055715,1,0,1
1060173,1,1,0
1095313,1,1,0
1069616,1,0,0
1094781,1,1,1
1068683,1,0,0
1071552,1,1,0
1081385,1,0,1
1083218,1,1,1
1083223,1,1,1
1024722,1,0,0
1024724,1,0,0
1024726,1,0,0
1024755,1,0,0
1085554,1,1,0
1063759,1,1,1
1060226,1,0,1
1078097,1,1,0
1068076,1,1,0
1068122,1,1,0
1068173,1,1,0
1074138,1,0,0
1012776,1,0,0
1042572,1,1,1
1116030,1,0,0
1117879,1,1,1
1117953,1,1,1
1006718,1,0,0
1058917,1,1,1
1083914,1,0,1
1097768,1,1,1
1101705,1,0,1
1069352,1,1,0
1077664,1,0,1
1093870,1,0,1
1024323,1,0,0
1024352,1,0,0
1040392,1,1,0
1098062,1,0,0
1068580,1,1,0
1072774,1,0,1
1075072,1,1,1
1090541,1,0,1
1098932,1,1,1
1098943,1,1,1
1091000,1,1,1
1100125,1,1,1
1102179,1,0,1
1017531,1,0,0
1017667,1,0,0
1039185,1,0,1
1028090,1,0,0
1061681,1,0,1
1090767,1,1,1
1029995,1,0,0
1062545,1,0,1
1080139,1,0,0
1106802,1,1,1
1020201,1,0,0
1031497,1,0,0
1031555,1,0,0
1016202,1,0,0
1016230,1,0,0
1010439,1,0,0
1010548,1,0,0
1009564,1,0,0
1009659,1,0,0
1053471,1,0,0
1039280,1,1,0
1011673,1,0,0
1087949,1,0,0
1087973,1,0,0
1088030,1,0,0
1088054,1,0,0
1009143,1,0,0
1065600,1,0,1
1016342,1,1,0
1045316,1,1,0
1065671,1,1,1
1065690,1,1,1
1065698,1,0,1
1055198,1,0,0
1078000,1,0,1
1068552,1,1,0
1021768,1,0,0
1037188,1,0,1
1083565,1,0,1
1095503,1,1,0
1097630,1,1,1
1097651,1,1,1
1097665,1,1,1
1002234,1,1,1
1048467,1,0,1
1047328,1,0,1
1082759,1,1,1
1031778,1,0,0
1033490,1,0,0
1012529,1,0,0
1042725,1,0,0
1085128,1,1,1
1034630,1,1,1
1082561,1,0,0
1095729,1,0,1
1010053,1,0,1
1076414,1,0,1
1057706,1,0,0
1020992,1,0,1
1028009,1,0,0
1033295,1,0,1
1037872,1,1,0
1045344,1,0,1
1017044,1,1,1
1033414,1,0,1
1027059,1,0,0
1027108,1,0,0
1082139,1,0,1
1054429,1,0,0
1072356,1,0,1
1086227,1,1,1
1018376,1,0,0
1057175,1,0,1
1032899,1,0,0
1032954,1,0,0
1049664,1,0,1
1076813,1,0,1
1076880,1,0,1
1071144,1,0,1
1054973,1,0,0
1055005,1,0,0
1079722,1,0,1
1064301,1,1,0
1078686,1,1,1
1099284,1,0,0
1077741,1,1,0
1119868,1,1,0
1112914,1,0,0
1088612,1,0,0
1098807,1,0,0
1073513,1,1,1
1035429,1,1,1
1097927,1,1,1
1045567,1,0,1
1066105,1,1,1
1072367,1,1,1
1095719,1,0,0
1060826,1,1,0
1079860,1,0,0
1059341,1,0,1
1071694,1,0,1
1106169,1,0,0
1073203,1,1,1
1089106,1,0,0
1089210,1,0,0
1113156,1,0,0
1104712,1,0,0
1119778,1,0,1
1116822,1,0,1
1120042,1,1,1
1098382,1,0,0
1106233,1,0,0
1092941,1,0,0
1105382,1,0,0
1105458,1,0,0
1110265,1,0,1
1088103,1,0,0
1088197,1,0,0
1109884,1,0,0
1110540,1,0,1
1113712,1,1,0
1113719,1,1,0
1111021,1,1,0
1088478,1,0,0
1098735,1,0,0
1011150,1,0,0
1011221,1,1,0
1050110,1,1,1
1050131,1,1,1
1067008,1,1,1
1067010,1,1,1
1067106,1,1,1
1067114,1,1,1
1032792,1,0,0
1061340,1,1,1
1060696,1,1,1
1067808,1,1,0
1019678,1,0,1
1035455,1,1,1
1035459,1,1,1
1035509,1,1,1
1087168,1,1,1
1028598,1,0,1
1066028,1,1,1
1066064,1,1,1
1060345,1,1,1
1060371,1,1,1
1060377,1,1,1
1060414,1,1,1
1014108,1,0,0
1075672,1,1,1
1043612,1,0,0
1053916,1,0,0
1058326,1,1,1
1058327,1,1,1
1058336,1,1,1
1069700,1,0,1
1101899,1,0,1
1056380,1,0,0
1051611,1,0,0
1039419,1,1,1
1025405,1,1,1
1038511,1,1,0
1065307,1,1,1
1021789,1,0,0
1021816,1,0,0
1021856,1,0,0
1021890,1,0,0
1021905,1,0,0
1022707,1,1,0
1022724,1,1,0
1058924,1,1,1
1063120,1,0,1
1040070,1,1,1
1040192,1,1,1
1055720,1,0,1
1069582,1,0,0
1079680,1,1,0
1084105,1,0,1
1084106,1,0,1
1102755,1,1,1
1068768,1,0,0
1071507,1,1,0
1081386,1,1,1
1081388,1,0,1
1083259,1,1,1
1103618,1,0,1
1029456,1,1,0
1029561,1,1,0
1029577,1,1,0
1054196,1,1,1
1095340,1,0,1
1097394,1,1,1
1076203,1,0,0
1068210,1,1,0
1068985,1,1,1
1068998,1,1,1
1012869,1,0,0
1039101,1,1,0
1042525,1,1,1
1116027,1,0,0
1117912,1,1,1
1119642,1,1,1
1071372,1,0,0
1039393,1,0,0
1046843,1,0,1
1098021,1,0,0
1098171,1,0,0
1106880,1,0,0
1061689,1,0,1
1019322,1,0,0
1069256,1,0,1
1062597,1,1,1
1080158,1,0,0
1080203,1,0,0
1004809,1,0,0
1053355,1,0,0
1094476,1,1,0
1029666,1,0,0
1011502,1,0,0
1011562,1,0,0
1011704,1,0,0
1011705,1,0,0
1097319,1,0,1
1008991,1,0,0
1009108,1,1,0
1068554,1,1,0
1074588,1,1,1
1079906,1,0,0
1080040,1,0,0
1070639,1,1,1
1060302,1,0,1
1057028,1,0,1
1012569,1,0,0
1012630,1,0,0
1042616,1,0,0
1042693,1,0,0
1059316,1,0,1
1034565,1,0,1
1052313,1,1,0
1076364,1,0,1
1033333,1,0,1
1016766,1,0,0
1011787,1,0,0
1011909,1,0,0
1052161,1,0,1
1038733,1,0,1
1063890,1,0,1
1077510,1,0,1
1079700,1,0,1
1099044,1,0,0
1092815,1,0,1
1111127,1,0,1
1083005,1,0,0
1100293,1,0,0
1111499,1,0,1
1115560,1,0,0
1116776,1,1,0
1117504,1,0,0
1116266,1,0,1
1116268,1,0,1
1112153,1,0,1
1093035,1,0,0
1111011,1,1,0
1088243,1,0,0
1113182,1,0,1
1109989,1,0,0
1113035,1,1,1
1107337,1,1,1
1085426,1,0,0
1103637,1,0,0
1111524,1,0,0
1098806,1,0,0
1058594,1,0,0
1058700,1,0,0
1035776,1,1,0
1035870,1,0,0
1090403,1,0,1
1073098,1,1,1
1073125,1,1,1
1085065,1,1,1
1085085,1,1,1
1071498,1,1,0
1044485,1,0,1
1050078,1,1,1
1056700,1,1,1
1056729,1,1,1
1057130,1,1,0
1067007,1,1,1
1025382,1,1,1
1061291,1,1,1
1061293,1,1,1
1061303,1,1,1
1061335,1,1,1
1052694,1,1,0
1060710,1,1,1
1099344,1,1,1
1035495,1,1,1
1057870,1,0,1
1087147,1,1,1
1087156,1,1,1
1087179,1,1,1
1045515,1,1,1
1066090,1,1,1
1084038,1,1,1
1025114,1,1,0
1060379,1,1,1
1041259,1,1,0
1072999,1,1,0
1056196,1,0,0
1075504,1,1,0
1076610,1,1,1
